정류장명,위도,경도,도시명
대구고용노동청건너,35.85032667,128.62527,경상북도 경산시 수성구 범어동
수성구민운동장앞,35.85319,128.6254567,경상북도 경산시 수성구 범어동
동도중학교앞,35.849211,128.63881,경상북도 경산시 수성구 범어동
동도중학교건너,35.84999167,128.6384817,경상북도 경산시 수성구 범어동
흥사단 대구지부건너,35.86137333,128.639925,경상북도 경산시 수성구 범어동
흥사단 대구지부앞,35.86120833,128.63994,경상북도 경산시 수성구 범어동
수성구민운동장건너,35.85274,128.6249833,경상북도 경산시 수성구 범어동
동원초등학교후문건너,35.86498383,128.6390533,경상북도 경산시 수성구 범어동
대구중앙중고등학교앞,35.86786883,128.6165583,경상북도 경산시 수성구 범어동
청구고등학교건너,35.867115,128.62363,경상북도 경산시 수성구 범어동
범어쌍용예가건너(호텔라온제나),35.85380133,128.6226333,경상북도 경산시 수성구 범어동
범어역(2번출구),35.859275,128.621965,경상북도 경산시 수성구 범어동
수성구청앞,35.85871333,128.6292917,경상북도 경산시 수성구 범어동
수성구청건너,35.85888,128.6304833,경상북도 경산시 수성구 범어동
수성경찰서앞,35.85867,128.6329733,경상북도 경산시 수성구 범어동
수성경찰서건너,35.8589,128.6333767,경상북도 경산시 수성구 범어동
경신고등학교앞,35.85868833,128.6377467,경상북도 경산시 수성구 범어동
경신고등학교건너,35.858925,128.637255,경상북도 경산시 수성구 범어동
만촌역(2번출구),35.8587,128.6423567,경상북도 경산시 수성구 범어동
우방청솔맨션건너,35.85463333,128.6393417,경상북도 경산시 수성구 범어동
우방청솔맨션앞,35.85524667,128.6402483,경상북도 경산시 수성구 범어동
법원어린이집,35.86186,128.6381267,경상북도 경산시 수성구 범어동
도시철도수성구청역북편1,35.860535,128.63567,경상북도 경산시 수성구 범어동
도시철도수성구청역북편2,35.86028,128.6357017,경상북도 경산시 수성구 범어동
그랜드호텔앞,35.85719333,128.6255867,경상북도 경산시 수성구 범어동
그랜드호텔건너,35.857195,128.626095,경상북도 경산시 수성구 범어동
여성메디파크,35.854825,128.6252133,경상북도 경산시 수성구 범어동
범어쌍용예가앞,35.85391033,128.623735,경상북도 경산시 수성구 범어동
대구고용복지플러스센터 건너,35.86553833,128.6265674,경상북도 경산시 수성구 범어동
대구고용복지플러스센터앞,35.86522357,128.6271923,경상북도 경산시 수성구 범어동
법원건너,35.86357667,128.626675,경상북도 경산시 수성구 범어동
법원앞,35.86213857,128.6271069,경상북도 경산시 수성구 범어동
신천시장건너,35.86586,128.61814,경상북도 경산시 수성구 범어동
신천시장앞,35.86516167,128.6181783,경상북도 경산시 수성구 범어동
차량등록사업소건너,35.86636667,128.6382433,경상북도 경산시 수성구 범어동
새범어아파트건너,35.865755,128.63436,경상북도 경산시 수성구 범어동
새범어아파트앞,35.86606833,128.63419,경상북도 경산시 수성구 범어동
범어2동1,35.86270333,128.6356333,경상북도 경산시 수성구 범어동
범어2동2,35.86296333,128.6356267,경상북도 경산시 수성구 범어동
동대구LPG충전소건너,35.867115,128.632315,경상북도 경산시 수성구 범어동
두리봉터널입구,35.847032,128.649066,경상북도 칠곡군 수성구 만촌동
두리봉터널입구건너,35.846477,128.649977,경상북도 칠곡군 수성구 만촌동
우방아파트삼거리,35.849382,128.656958,경상북도 칠곡군 수성구 만촌동
만촌우방1차건너,35.850014,128.656026,경상북도 칠곡군 수성구 만촌동
만촌우방1차앞,35.850245,128.654912,경상북도 칠곡군 수성구 만촌동
한도아파트앞,35.85066,128.653913,경상북도 칠곡군 수성구 만촌동
대청초등학교앞,35.850643,128.652266,경상북도 칠곡군 수성구 만촌동
대청초등학교건너,35.850483,128.652443,경상북도 칠곡군 수성구 만촌동
소선여중건너,35.85213,128.652155,경상북도 칠곡군 수성구 만촌동
소선여중앞,35.853679,128.652213,경상북도 칠곡군 수성구 만촌동
우방금탑아파트(서편),35.854492,128.652991,경상북도 칠곡군 수성구 만촌동
수성대학교건너,35.856404,128.651148,경상북도 칠곡군 수성구 만촌동
수성대학교앞,35.856699,128.650267,경상북도 칠곡군 수성구 만촌동
남부정류장앞2,35.857852,128.648495,경상북도 칠곡군 수성구 만촌동
남부정류장건너1,35.858262,128.64738,경상북도 칠곡군 수성구 만촌동
만촌육교2,35.857956,128.644891,경상북도 칠곡군 수성구 만촌동
만촌육교1,35.85815,128.64491,경상북도 칠곡군 수성구 만촌동
만촌역(1번출구)2,35.85904,128.64247,대구광역시 수성구 만촌동
만촌역서한포레스트앞,35.85805,128.64752,대구광역시 수성구 만촌동
구.남부정류장앞1,35.85814,128.64818,대구광역시 수성구 만촌동
구.남부정류장앞2,35.85779,128.64876,대구광역시 수성구 만촌동
만촌육교1,35.85802,128.64462,대구광역시 수성구 만촌동
만촌육교2,35.85804,128.64497,대구광역시 수성구 만촌동
만촌태왕리더스건너(남편),35.86199,128.64747,대구광역시 수성구 만촌동
만촌천주교회앞,35.86295,128.64434,대구광역시 수성구 만촌동
만촌그린빌라건너,35.86092,128.64477,대구광역시 수성구 만촌동
동원초등학교남편,35.86338,128.64135,대구광역시 수성구 만촌동
동원초등학교건너,35.8632,128.6412,대구광역시 수성구 만촌동
효목네거리1,35.87569,128.64535,대구광역시 수성구 만촌동
효목네거리2,35.87555,128.64591,대구광역시 수성구 만촌동
수성시니어클럽앞,35.87268,128.6474,대구광역시 수성구 만촌동
만촌1동 느지안전마을,35.87227,128.64809,대구광역시 수성구 만촌동
만촌초등학교앞,35.8674,128.6453,대구광역시 수성구 만촌동
청구시장북편건너,35.86679,128.64406,대구광역시 수성구 만촌동
청구시장북편,35.86646,128.64372,대구광역시 수성구 만촌동
청구시장앞,35.86424,128.64403,대구광역시 수성구 만촌동
동대구LPG충전소앞,35.8671,128.63199,대구광역시 수성구 만촌동
우방만촌하이츠앞,35.86793,128.63098,대구광역시 수성구 만촌동
동부중학교건너,35.87213,128.64367,대구광역시 수성구 만촌동
동부중학교앞,35.8724,128.64366,대구광역시 수성구 만촌동
만촌초등학교건너2,35.86886,128.64517,대구광역시 수성구 만촌동
만촌초등학교건너1,35.8691,128.64509,대구광역시 수성구 만촌동
수성대학교앞,35.85666,128.6501,대구광역시 수성구 만촌동
수성대학교건너,35.85637,128.65139,대구광역시 수성구 만촌동
도시철도담티역(3번출구),35.85461,128.65394,대구광역시 수성구 만촌동
도시철도담티역(1번출구),35.85505,128.65384,대구광역시 수성구 만촌동
대륜중고등학교앞,35.85329,128.65735,대구광역시 수성구 만촌동
대륜중고등학교건너,35.85347,128.65807,대구광역시 수성구 만촌동
만촌태왕리더스건너,35.86272,128.64888,대구광역시 수성구 만촌동
만촌태왕리더스앞1,35.86347,128.64888,대구광역시 수성구 만촌동
무열대앞,35.86808,128.64951,대구광역시 수성구 만촌동
무열대건너,35.86809,128.64909,대구광역시 수성구 만촌동
청기와주유소앞,35.87748,128.64795,대구광역시 수성구 만촌동
망우당공원건너,35.87583,128.65764,대구광역시 수성구 만촌동
만촌3차화성파크드림건너,35.85358,128.65216,대구광역시 수성구 만촌동
대청초등학교건너,35.85052,128.65241,대구광역시 수성구 만촌동
한도아파트앞,35.85064,128.65405,대구광역시 수성구 만촌동
만촌우방1차앞,35.8502,128.65507,대구광역시 수성구 만촌동
만촌우방1차건너,35.84991,128.65609,대구광역시 수성구 만촌동
만촌2동행정복지센터,35.86017,128.6472,대구광역시 수성구 만촌동
구.남부정류장건너2,35.8575,128.64856,대구광역시 수성구 만촌동
두리봉터널입구건너,35.84642,128.64995,대구광역시 수성구 만촌동
두리봉터널입구,35.84705,128.64899,대구광역시 수성구 만촌동
만촌1동행정복지센터,35.8661,128.6397,대구광역시 수성구 만촌동
우방아파트삼거리,35.84955,128.65669,대구광역시 수성구 만촌동
대청초등학교앞,35.85061,128.65222,대구광역시 수성구 만촌동
소선여중건너,35.85215,128.6522,대구광역시 수성구 만촌동
우방금탑아파트(서편),35.85446,128.65296,대구광역시 수성구 만촌동
메트로팔레스2,35.86942,128.63727,대구광역시 수성구 만촌동
메트로팔레스1,35.86958,128.63744,대구광역시 수성구 만촌동
차량등록사업소건너1,35.86677,128.63758,대구광역시 수성구 만촌동
청구시장건너,35.86442,128.64381,대구광역시 수성구 만촌동
동원초등학교앞,35.86579,128.64051,대구광역시 수성구 만촌동
만촌태왕리더스앞2,35.86234,128.64817,대구광역시 수성구 만촌동
만촌태왕리더스북편,35.8635,128.64701,대구광역시 수성구 만촌동
동문고등학교앞,35.87814,128.65036,대구광역시 수성구 만촌동
만촌역(1번출구),35.85908,128.64482,대구광역시 수성구 만촌동
청구시장건너2,35.86393,128.64582,대구광역시 수성구 만촌동
만촌화성파크스위트건너,35.87426,128.65421,대구광역시 수성구 만촌동
소선여중앞,35.85217,128.65201,대구광역시 수성구 만촌동
인터불고호텔건너,35.87283,128.65885,대구광역시 수성구 만촌동
동문고등학교정문,35.87707,128.65026,대구광역시 수성구 만촌동
동원초등학교후문앞,35.86448,128.63937,대구광역시 수성구 만촌동
수성도서관앞2,35.87247,128.63721,대구광역시 수성구 만촌동
동원중학교,35.87604,128.65098,대구광역시 수성구 만촌동
만촌화성파크스위트앞,35.87411,128.65423,대구광역시 수성구 만촌동
인터불고호텔앞,35.87301,128.65908,대구광역시 수성구 만촌동
만촌체육공원,35.87455,128.65755,대구광역시 수성구 만촌동
만촌삼정그린코아앞,35.84693,128.6529,대구광역시 수성구 만촌동
만촌삼정그린코아건너,35.84671,128.6529,대구광역시 수성구 만촌동
구.동부정류장(메트로팔레스),35.87012,128.63296,대구광역시 수성구 만촌동
수성도서관앞,35.87269,128.63808,대구광역시 수성구 만촌동
한전동대구지사건너,35.87418,128.64122,대구광역시 수성구 만촌동
수성대학교앞,35.85666333,128.650095,경상북도 경산시 수성구 만촌동
수성대학교건너,35.85636167,128.65138,경상북도 경산시 수성구 만촌동
도시철도담티역(3번출구),35.85463333,128.6539533,경상북도 경산시 수성구 만촌동
도시철도담티역(1번출구),35.85505008,128.6538405,경상북도 경산시 수성구 만촌동
대륜중고등학교앞,35.85331333,128.6573767,경상북도 경산시 수성구 만촌동
대륜중고등학교건너,35.85348167,128.6579367,경상북도 경산시 수성구 만촌동
만촌태왕리더스건너,35.86271918,128.648883,경상북도 경산시 수성구 만촌동
만촌태왕리더스앞1,35.86345833,128.648945,경상북도 경산시 수성구 만촌동
무열대앞,35.86808383,128.6495067,경상북도 경산시 수성구 만촌동
무열대건너,35.86808833,128.64913,경상북도 경산시 수성구 만촌동
청기와주유소앞,35.87759833,128.6479083,경상북도 경산시 수성구 만촌동
망우당공원건너,35.87586833,128.65767,경상북도 경산시 수성구 만촌동
만촌3차화성파크드림건너,35.85357617,128.65216,경상북도 경산시 수성구 만촌동
대청초등학교건너,35.850515,128.6524083,경상북도 경산시 수성구 만촌동
한도아파트앞,35.850695,128.65406,경상북도 경산시 수성구 만촌동
만촌우방1차앞,35.8502,128.6550667,경상북도 경산시 수성구 만촌동
만촌우방1차건너,35.84990667,128.65609,경상북도 경산시 수성구 만촌동
만촌2동행정복지센터,35.86016513,128.6471972,경상북도 경산시 수성구 만촌동
구.남부정류장건너2,35.85754667,128.6486183,경상북도 경산시 수성구 만촌동
두리봉터널입구건너,35.84645167,128.649975,경상북도 경산시 수성구 만촌동
두리봉터널입구,35.84707667,128.6490083,경상북도 경산시 수성구 만촌동
만촌1동행정복지센터,35.86609953,128.6397008,경상북도 경산시 수성구 만촌동
